Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 168000
Cadastra-Filmes-OTIMIZADO 0 169000
Cadastra-Filmes-OTIMIZADO 0 170000
Cadastra-Filmes-OTIMIZADO 0 171000
Cadastra-Filmes-OTIMIZADO 0 172000
Cadastra-Filmes-OTIMIZADO 0 173000
Cadastra-Filmes-OTIMIZADO 0 174000
Cadastra-Filmes-OTIMIZADO 0 175000
Cadastra-Filmes-OTIMIZADO 0 176000
Cadastra-Filmes-OTIMIZADO 0 177000
Cadastra-Filmes-OTIMIZADO 0 178000
Cadastra-Filmes-OTIMIZADO 0 179000
Cadastra-Filmes-OTIMIZADO 0 180000
Cadastra-Filmes-OTIMIZADO 0 181000
Cadastra-Filmes-OTIMIZADO 0 182000
Cadastra-Filmes-OTIMIZADO 0 183000
Cadastra-Filmes-OTIMIZADO 0 184000
Cadastra-Filmes-OTIMIZADO 0 185000
Cadastra-Filmes-OTIMIZADO 0 186000
Cadastra-Filmes-OTIMIZADO 0 187000
Cadastra-Filmes-OTIMIZADO 0 188000
Cadastra-Filmes-OTIMIZADO 0 189000
Cadastra-Filmes-OTIMIZADO 0 190000
Cadastra-Filmes-OTIMIZADO 0 191000
Cadastra-Filmes-OTIMIZADO 0 192000
Cadastra-Filmes-OTIMIZADO 0 193000
Cadastra-Filmes-OTIMIZADO 0 194000
Cadastra-Filmes-OTIMIZADO 0 195000
Cadastra-Filmes-OTIMIZADO 0 196000
Cadastra-Filmes-OTIMIZADO 0 197000
Cadastra-Filmes-OTIMIZADO 0 198000
Cadastra-Filmes-OTIMIZADO 0 199000
Cadastra-Filmes-OTIMIZADO 0 200000
Cadastra-Filmes-OTIMIZADO 0 201000
Cadastra-Filmes-OTIMIZADO 0 202000
Cadastra-Filmes-OTIMIZADO 0 203000
Cadastra-Filmes-OTIMIZADO 0 204000
Cadastra-Filmes-OTIMIZADO 0 205000
Cadastra-Filmes-OTIMIZADO 0 206000
Cadastra-Filmes-OTIMIZADO 0 207000
Cadastra-Filmes-OTIMIZADO 0 208000
Cadastra-Filmes-OTIMIZADO 0 209000
Cadastra-Filmes-OTIMIZADO 0 210000
Cadastra-Filmes-OTIMIZADO 0 211000
Cadastra-Filmes-OTIMIZADO 0 212000
Cadastra-Filmes-OTIMIZADO 0 213000
Cadastra-Filmes-OTIMIZADO 0 214000
Cadastra-Filmes-OTIMIZADO 0 215000
Cadastra-Filmes-OTIMIZADO 0 216000
Cadastra-Filmes-OTIMIZADO 0 217000
Cadastra-Filmes-OTIMIZADO 0 218000
Cadastra-Filmes-OTIMIZADO 0 219000
Cadastra-Filmes-OTIMIZADO 0 220000
Cadastra-Filmes-OTIMIZADO 0 221000
Cadastra-Filmes-OTIMIZADO 0 222000
Cadastra-Filmes-OTIMIZADO 0 223000
Cadastra-Filmes-OTIMIZADO 0 224000
Cadastra-Filmes-OTIMIZADO 0 225000
Cadastra-Filmes-OTIMIZADO 0 226000
Cadastra-Filmes-OTIMIZADO 0 227000
Cadastra-Filmes-OTIMIZADO 0 228000
Cadastra-Filmes-OTIMIZADO 0 229000
Cadastra-Filmes-OTIMIZADO 0 230000
Cadastra-Filmes-OTIMIZADO 0 231000
Cadastra-Filmes-OTIMIZADO 0 232000
Cadastra-Filmes-OTIMIZADO 0 233000
Cadastra-Filmes-OTIMIZADO 0 234000
Cadastra-Filmes-OTIMIZADO 0 235000
Cadastra-Filmes-OTIMIZADO 0 236000
Cadastra-Filmes-OTIMIZADO 0 237000
Cadastra-Filmes-OTIMIZADO 0 238000
Cadastra-Filmes-OTIMIZADO 0 239000
Cadastra-Filmes-OTIMIZADO 0 240000
Cadastra-Filmes-OTIMIZADO 0 241000
Cadastra-Filmes-OTIMIZADO 0 242000
Cadastra-Filmes-OTIMIZADO 0 243000
