Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 194000
Cadastra-Filmes-OTIMIZADO 0 195000
Cadastra-Filmes-OTIMIZADO 0 196000
Cadastra-Filmes-OTIMIZADO 0 197000
Cadastra-Filmes-OTIMIZADO 0 198000
Cadastra-Filmes-OTIMIZADO 0 199000
Cadastra-Filmes-OTIMIZADO 0 200000
Cadastra-Filmes-OTIMIZADO 0 201000
Cadastra-Filmes-OTIMIZADO 0 202000
Cadastra-Filmes-OTIMIZADO 0 203000
Cadastra-Filmes-OTIMIZADO 0 204000
Cadastra-Filmes-OTIMIZADO 0 205000
Cadastra-Filmes-OTIMIZADO 0 206000
Cadastra-Filmes-OTIMIZADO 0 207000
Cadastra-Filmes-OTIMIZADO 0 208000
Cadastra-Filmes-OTIMIZADO 0 209000
Cadastra-Filmes-OTIMIZADO 0 210000
Cadastra-Filmes-OTIMIZADO 0 211000
Cadastra-Filmes-OTIMIZADO 0 212000
Cadastra-Filmes-OTIMIZADO 0 213000
Cadastra-Filmes-OTIMIZADO 0 214000
Cadastra-Filmes-OTIMIZADO 0 215000
Cadastra-Filmes-OTIMIZADO 0 216000
Cadastra-Filmes-OTIMIZADO 0 217000
Cadastra-Filmes-OTIMIZADO 0 218000
